project_id,state,district,project_type,priority,current_stage,land_area_hectares,affected_owner_count,household_count,project_value_cr,compensation_offered_cr,compensation_paid_cr,compensation_pending_cr,compensation_paid_ratio,pending_document_count,document_pending_ratio,pending_approval_count,approval_age_days,objection_count,court_stay_flag,legal_issue_count,utility_shift_pending,forest_clearance_pending,railway_crossing_pending,stage_age_days,project_age_days,days_to_target,overall_progress_pct,progress_gap,district_delay_rate,past_delay_count,ground_truth_prob,delay_flag,delay_days
LA-2026-2462,Uttar Pradesh,Prayagraj,Rural Road Connectivity (PMGSY),High,Stage 3: Section 15 Hearing & Objections,110.41,739,576,180.46,45.76,2.75,43.01,0.06,14,1.0,5,99,6,0,6,0,0,0,57,114,113,0.98,49.2,0.442,2,0.891,1,176
LA-2026-2463,Tamil Nadu,Tiruchirappalli,Renewable Energy Solar Park,Normal,Stage 2: Section 11 Notification,23.23,209,152,173.08,91.93,3.22,88.71,0.035,6,0.261,3,26,2,0,2,0,0,0,50,118,292,0.98,27.8,0.238,0,0.519,1,80
LA-2026-2464,Maharashtra,Nagpur,Rural Road Connectivity (PMGSY),Critical,Stage 3: Section 15 Hearing & Objections,9.26,80,72,99.92,40.93,2.7,38.23,0.066,7,0.467,5,36,3,0,3,0,0,0,25,382,137,0.98,72.6,0.302,1,0.71,1,108
LA-2026-2465,Madhya Pradesh,Ujjain,Renewable Energy Solar Park,Critical,Stage 1: Preliminary Survey & SIA,111.8,839,723,273.62,123.65,9.77,113.88,0.079,6,0.316,2,37,8,0,8,1,0,0,59,349,44,0.98,87.8,0.28,0,0.73,1,112
LA-2026-2466,Maharashtra,Thane,Renewable Energy Solar Park,High,Stage 1: Preliminary Survey & SIA,53.65,399,358,135.83,41.21,3.67,37.54,0.089,2,0.143,0,0,3,0,3,0,0,0,79,167,142,0.98,53.1,0.462,2,0.703,1,141
LA-2026-2467,Gujarat,Ahmedabad,National Highway Corridor,High,Stage 2: Section 11 Notification,31.94,166,176,129.8,45.83,5.41,40.42,0.118,7,0.5,7,39,0,0,0,1,1,1,60,441,247,0.98,63.1,0.186,1,0.631,1,116
LA-2026-2468,Tamil Nadu,Kanchipuram,Renewable Energy Solar Park,High,Stage 3: Section 15 Hearing & Objections,150.53,571,416,413.3,165.28,3.31,161.97,0.02,5,0.312,6,57,5,1,7,0,0,0,160,130,400,0.98,23.5,0.355,1,0.795,1,149
LA-2026-2469,Madhya Pradesh,Jabalpur,Major Irrigation & Canal,Critical,Stage 4: Section 19 Declaration,237.82,1235,1012,673.67,298.24,134.51,163.73,0.451,12,0.6,1,114,22,0,22,0,0,0,112,674,26,0.98,95.3,0.316,3,0.761,1,296
LA-2026-2470,Karnataka,Bengaluru Rural,National Highway Corridor,High,Stage 2: Section 11 Notification,10.08,124,105,137.01,71.45,2.72,68.73,0.038,8,0.5,0,0,2,0,2,0,1,0,90,305,420,0.98,41.1,0.443,6,0.872,1,346
LA-2026-2471,Odisha,Jajpur,National Highway Corridor,Critical,Stage 2: Section 11 Notification,184.88,777,722,661.61,257.09,2.57,254.52,0.01,3,0.2,4,30,14,0,14,0,0,0,45,244,213,0.98,52.4,0.375,5,0.737,1,109
LA-2026-2472,Gujarat,Vadodara,Major Irrigation & Canal,High,Stage 2: Section 11 Notification,180.53,1045,921,561.66,152.67,19.24,133.43,0.126,2,0.125,8,69,19,1,22,0,0,0,43,470,-33,0.98,99.0,0.185,4,0.704,1,138
LA-2026-2473,Uttar Pradesh,Prayagraj,High-Speed Rail / DFC,Normal,Stage 5: Valuation & Compensation Award,292.13,1164,797,768.14,344.65,285.71,58.94,0.829,15,0.6,6,106,19,0,19,0,0,0,20,534,140,0.98,78.2,0.384,4,0.529,1,162
LA-2026-2474,Madhya Pradesh,Jabalpur,National Highway Corridor,Critical,Stage 4: Section 19 Declaration,106.94,545,352,221.27,119.63,28.35,91.28,0.237,22,0.846,8,85,7,1,11,0,0,0,97,114,124,0.98,46.9,0.335,6,0.98,1,146
LA-2026-2475,Odisha,Sambalpur,Renewable Energy Solar Park,High,Stage 2: Section 11 Notification,73.92,359,303,216.76,89.48,3.04,86.44,0.034,27,0.794,7,17,6,0,6,0,0,0,92,426,-71,0.98,99.0,0.332,3,0.97,1,140
LA-2026-2476,Gujarat,Bharuch,Rural Road Connectivity (PMGSY),High,Stage 5: Valuation & Compensation Award,55.61,210,179,143.1,74.44,46.3,28.14,0.622,11,0.5,1,100,3,0,3,1,1,0,173,251,241,0.98,50.0,0.27,1,0.711,1,164
LA-2026-2477,Odisha,Khurda,Rural Road Connectivity (PMGSY),Normal,Stage 5: Valuation & Compensation Award,74.92,396,256,251.93,63.11,49.6,13.51,0.786,25,0.781,2,96,3,0,3,0,1,0,179,210,157,0.98,56.2,0.303,3,0.733,1,376
LA-2026-2478,Karnataka,Mangaluru,Rural Road Connectivity (PMGSY),Critical,Stage 5: Valuation & Compensation Award,27.98,115,104,173.14,52.81,24.19,28.62,0.458,7,0.412,4,11,0,0,0,0,0,0,53,76,117,0.98,38.4,0.306,6,0.521,1,123
LA-2026-2479,Maharashtra,Aurangabad,Urban Metro Transit Extension,Cabinet Fast-Track,Stage 2: Section 11 Notification,79.74,269,205,352.44,156.49,25.98,130.51,0.166,2,0.154,6,51,10,1,13,1,0,0,123,385,-31,0.98,99.0,0.302,3,0.91,1,190
LA-2026-2480,Karnataka,Mysuru,National Highway Corridor,Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,173.71,617,623,423.92,190.31,65.85,124.46,0.346,14,0.412,1,6,13,0,13,1,0,1,14,70,401,0.98,13.9,0.259,4,0.574,1,98
LA-2026-2481,Gujarat,Surat,High-Speed Rail / DFC,Critical,Stage 6: Land Possession & Handover,194.48,590,447,637.81,285.29,219.1,66.19,0.768,7,0.233,6,109,10,1,11,1,0,0,32,125,529,0.98,18.1,0.232,5,0.639,1,108
LA-2026-2482,Maharashtra,Thane,Major Irrigation & Canal,Critical,Stage 4: Section 19 Declaration,14.09,106,77,69.42,24.64,4.07,20.57,0.165,7,0.538,6,111,3,0,3,0,0,0,117,380,-87,0.98,99.0,0.463,5,0.858,1,183
LA-2026-2483,Odisha,Khurda,National Highway Corridor,Critical,Stage 6: Land Possession & Handover,69.74,479,304,293.41,114.1,98.58,15.52,0.864,13,0.65,1,56,14,0,14,0,0,1,61,207,447,0.98,30.7,0.327,6,0.607,1,166
LA-2026-2484,Karnataka,Dharwad,National Highway Corridor,Normal,Stage 5: Valuation & Compensation Award,12.06,122,133,126.68,51.96,26.71,25.25,0.514,9,0.36,2,120,5,1,6,1,0,1,33,319,126,0.98,70.7,0.191,5,0.844,1,112
LA-2026-2485,Karnataka,Dharwad,High-Speed Rail / DFC,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,8.86,51,38,145.07,53.71,4.51,49.2,0.084,13,0.481,0,0,2,0,2,0,0,0,102,565,12,0.98,96.9,0.16,1,0.768,1,184
LA-2026-2486,Maharashtra,Thane,Major Irrigation & Canal,Normal,Stage 6: Land Possession & Handover,92.96,557,452,256.04,64.17,59.93,4.24,0.934,17,0.607,7,2,6,0,6,0,0,0,35,378,137,0.98,72.4,0.468,1,0.771,1,157
LA-2026-2487,Gujarat,Vadodara,Urban Metro Transit Extension,High,Stage 3: Section 15 Hearing & Objections,43.3,401,361,191.92,58.55,9.02,49.53,0.154,14,0.737,4,34,3,0,3,1,0,0,153,176,176,0.98,49.0,0.188,1,0.855,1,216
LA-2026-2488,Tamil Nadu,Madurai,Major Irrigation & Canal,Critical,Stage 6: Land Possession & Handover,32.11,158,124,240.79,88.22,79.75,8.47,0.904,8,0.267,7,72,3,0,3,1,0,0,109,286,95,0.98,74.1,0.266,2,0.632,1,180
LA-2026-2489,Odisha,Sundargarh,Major Irrigation & Canal,High,Stage 4: Section 19 Declaration,77.56,693,740,299.05,110.81,25.82,84.99,0.233,6,0.353,8,55,11,0,11,0,0,0,129,173,49,0.98,76.9,0.399,0,0.765,1,457
LA-2026-2490,Odisha,Sundargarh,Renewable Energy Solar Park,Critical,Stage 3: Section 15 Hearing & Objections,86.84,286,262,385.67,160.22,8.97,151.25,0.056,2,0.118,6,92,2,0,2,0,0,0,78,523,-23,0.98,99.0,0.412,0,0.734,1,209
LA-2026-2491,Maharashtra,Aurangabad,Rural Road Connectivity (PMGSY),High,Stage 2: Section 11 Notification,62.08,281,244,147.58,75.38,11.08,64.3,0.147,27,0.818,0,0,5,1,9,0,0,0,77,109,617,0.98,14.0,0.264,4,0.861,1,184
LA-2026-2492,Tamil Nadu,Madurai,High-Speed Rail / DFC,Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,57.72,471,328,216.88,67.54,52.07,15.47,0.771,24,0.828,7,107,8,0,8,0,0,0,31,414,171,0.98,69.8,0.263,3,0.671,1,143
LA-2026-2493,Gujarat,Rajkot,Rural Road Connectivity (PMGSY),High,Stage 1: Preliminary Survey & SIA,14.53,155,111,48.98,18.9,3.08,15.82,0.163,2,0.095,8,47,4,0,4,0,0,0,178,218,30,0.98,86.9,0.144,0,0.693,1,182
LA-2026-2494,Gujarat,Rajkot,Major Irrigation & Canal,High,Stage 3: Section 15 Hearing & Objections,22.0,156,149,53.5,26.1,3.65,22.45,0.14,10,0.476,0,0,1,0,1,0,0,0,142,35,257,0.98,11.0,0.162,3,0.524,1,253
LA-2026-2495,Maharashtra,Thane,High-Speed Rail / DFC,Critical,Stage 5: Valuation & Compensation Award,109.35,391,279,193.22,76.89,48.13,28.76,0.626,3,0.231,3,56,7,1,11,1,1,0,96,64,554,0.98,9.4,0.466,3,0.761,1,362
LA-2026-2496,Karnataka,Bengaluru Rural,Rural Road Connectivity (PMGSY),Cabinet Fast-Track,Stage 4: Section 19 Declaration,32.51,132,82,151.14,46.82,15.83,30.99,0.338,5,0.294,6,52,6,0,6,0,0,0,44,310,-7,0.98,99.0,0.458,0,0.633,1,208
LA-2026-2497,Maharashtra,Aurangabad,Major Irrigation & Canal,Cabinet Fast-Track,Stage 6: Land Possession & Handover,33.05,278,204,144.43,62.85,52.1,10.75,0.829,2,0.061,6,60,5,0,5,1,0,0,94,287,116,0.98,70.2,0.307,1,0.66,1,128
LA-2026-2498,Rajasthan,Alwar,National Highway Corridor,Critical,Stage 3: Section 15 Hearing & Objections,35.53,200,152,148.44,40.41,6.71,33.7,0.166,18,0.857,2,17,3,0,3,0,1,0,173,52,458,0.98,9.2,0.359,4,0.72,1,240
LA-2026-2499,Madhya Pradesh,Bhopal,Renewable Energy Solar Park,Cabinet Fast-Track,Stage 4: Section 19 Declaration,266.3,1949,2095,762.74,300.14,90.34,209.8,0.301,6,0.25,2,107,35,1,36,1,0,0,114,60,573,0.98,8.5,0.305,5,0.798,1,287
LA-2026-2500,Maharashtra,Nashik,High-Speed Rail / DFC,High,Stage 4: Section 19 Declaration,281.55,2324,1771,412.97,191.04,59.03,132.01,0.309,10,0.303,7,15,36,0,36,0,0,1,30,660,41,0.98,93.2,0.257,6,0.545,1,109
LA-2026-2501,Karnataka,Dharwad,National Highway Corridor,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,7.53,70,66,87.68,44.95,5.26,39.69,0.117,16,0.516,2,51,0,0,0,1,1,0,88,246,-60,0.98,99.0,0.216,4,0.672,1,128
LA-2026-2502,Karnataka,Bengaluru Rural,Urban Metro Transit Extension,High,Stage 2: Section 11 Notification,99.98,429,331,291.13,132.72,15.93,116.79,0.12,11,0.524,6,57,8,1,12,1,0,0,38,49,440,0.98,9.0,0.448,4,0.858,1,137
LA-2026-2503,Rajasthan,Jodhpur,National Highway Corridor,Critical,Stage 3: Section 15 Hearing & Objections,23.16,210,172,164.38,56.28,8.72,47.56,0.155,17,0.895,8,95,4,0,4,0,0,1,79,196,527,0.98,26.1,0.312,1,0.743,1,116
LA-2026-2504,Uttar Pradesh,Agra,Urban Metro Transit Extension,Normal,Stage 4: Section 19 Declaration,47.06,284,197,215.91,73.43,32.24,41.19,0.439,20,0.833,6,82,5,1,7,0,0,0,11,544,118,0.98,81.2,0.329,4,0.744,1,192
LA-2026-2505,Maharashtra,Pune,Major Irrigation & Canal,Critical,Stage 2: Section 11 Notification,126.31,1079,817,487.24,228.42,35.41,193.01,0.155,5,0.357,0,0,13,1,17,1,1,0,140,364,-39,0.98,99.0,0.334,4,0.98,1,229
LA-2026-2506,Gujarat,Rajkot,Urban Metro Transit Extension,Critical,Stage 5: Valuation & Compensation Award,109.96,928,941,235.39,80.39,63.83,16.56,0.794,8,0.667,8,4,18,0,18,0,1,0,62,79,557,0.98,11.4,0.128,1,0.482,1,131
LA-2026-2507,Madhya Pradesh,Indore,Renewable Energy Solar Park,High,Stage 4: Section 19 Declaration,576.16,2029,1900,669.21,216.73,103.16,113.57,0.476,18,0.562,4,107,28,0,28,1,0,0,54,593,11,0.98,97.2,0.218,3,0.639,1,188
LA-2026-2508,Gujarat,Bharuch,Renewable Energy Solar Park,Critical,Stage 5: Valuation & Compensation Award,158.94,791,621,613.68,234.93,125.22,109.71,0.533,20,0.769,4,11,13,1,14,0,1,0,175,358,10,0.98,96.3,0.263,4,0.867,1,240
LA-2026-2509,Madhya Pradesh,Bhopal,High-Speed Rail / DFC,Cabinet Fast-Track,Stage 2: Section 11 Notification,86.79,616,637,241.21,85.07,4.08,80.99,0.048,1,0.034,8,17,14,0,14,1,1,0,13,165,416,0.98,27.4,0.31,1,0.741,1,83
LA-2026-2510,Madhya Pradesh,Indore,Urban Metro Transit Extension,Critical,Stage 6: Land Possession & Handover,68.43,420,288,136.31,40.67,28.51,12.16,0.701,24,0.774,2,82,2,0,2,0,0,0,93,253,202,0.98,54.6,0.204,3,0.611,1,124
LA-2026-2511,Maharashtra,Pune,High-Speed Rail / DFC,Normal,Stage 2: Section 11 Notification,64.88,231,241,201.72,65.78,7.83,57.95,0.119,11,0.647,3,52,2,0,2,0,0,1,86,176,306,0.98,35.5,0.32,1,0.698,1,126
LA-2026-2512,Rajasthan,Kota,High-Speed Rail / DFC,Normal,Stage 5: Valuation & Compensation Award,77.39,430,328,127.85,33.66,24.2,9.46,0.719,3,0.088,3,78,5,0,5,1,0,1,113,492,-40,0.98,99.0,0.249,3,0.688,1,141
LA-2026-2513,Odisha,Sundargarh,Rural Road Connectivity (PMGSY),Critical,Stage 6: Land Possession & Handover,55.19,311,300,262.07,99.93,87.94,11.99,0.88,27,0.794,4,64,6,0,6,0,0,0,66,393,147,0.98,71.8,0.381,6,0.616,1,206
LA-2026-2514,Tamil Nadu,Kanchipuram,High-Speed Rail / DFC,Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,185.7,1507,1522,451.46,194.82,106.76,88.06,0.548,3,0.188,5,111,14,0,14,0,0,1,149,552,-94,0.98,99.0,0.404,5,0.806,1,227
LA-2026-2515,Madhya Pradesh,Gwalior,High-Speed Rail / DFC,High,Stage 5: Valuation & Compensation Award,42.43,183,165,173.53,62.72,45.6,17.12,0.727,12,0.5,7,77,1,0,1,0,0,0,19,249,167,0.98,58.9,0.348,1,0.457,0,0
LA-2026-2516,Odisha,Sambalpur,Industrial Smart City Corridor,Cabinet Fast-Track,Stage 4: Section 19 Declaration,120.72,963,943,352.62,191.18,73.03,118.15,0.382,5,0.25,8,49,20,1,24,1,0,0,22,99,259,0.98,26.7,0.311,3,0.689,1,104
LA-2026-2517,Uttar Pradesh,Agra,Renewable Energy Solar Park,Cabinet Fast-Track,Stage 2: Section 11 Notification,109.95,701,426,394.08,124.24,21.49,102.75,0.173,9,0.29,8,31,13,1,17,0,0,0,106,206,167,0.98,54.2,0.302,5,0.961,1,152
LA-2026-2518,Rajasthan,Alwar,Renewable Energy Solar Park,High,Stage 3: Section 15 Hearing & Objections,181.14,1157,882,397.74,179.48,32.13,147.35,0.179,7,0.467,4,67,12,1,15,0,1,0,87,42,582,0.98,5.8,0.352,1,0.711,1,131
LA-2026-2519,Karnataka,Mangaluru,National Highway Corridor,High,Stage 4: Section 19 Declaration,271.43,1842,1987,589.83,324.04,183.08,140.96,0.565,1,0.083,4,38,26,1,30,1,0,0,17,40,552,0.98,5.8,0.286,0,0.513,1,72
LA-2026-2520,Tamil Nadu,Coimbatore,Rural Road Connectivity (PMGSY),Normal,Stage 3: Section 15 Hearing & Objections,31.84,156,157,117.84,36.89,5.98,30.91,0.162,0,0.0,3,66,2,0,2,0,1,0,86,141,111,0.98,55.0,0.183,5,0.643,1,205
LA-2026-2521,Rajasthan,Jodhpur,National Highway Corridor,Cabinet Fast-Track,Stage 1: Preliminary Survey & SIA,180.83,916,774,577.29,145.65,1.6,144.05,0.011,4,0.235,4,116,16,1,18,1,0,1,86,422,93,0.98,81.0,0.282,4,0.918,1,226
LA-2026-2522,Rajasthan,Alwar,Major Irrigation & Canal,Normal,Stage 1: Preliminary Survey & SIA,201.9,579,564,379.43,109.87,17.91,91.96,0.163,30,1.0,8,117,7,0,7,0,0,0,42,440,7,0.98,97.5,0.4,3,0.944,1,151
LA-2026-2523,Gujarat,Ahmedabad,National Highway Corridor,Cabinet Fast-Track,Stage 4: Section 19 Declaration,129.59,950,863,452.64,189.18,73.02,116.16,0.386,7,0.583,6,52,12,1,16,0,1,0,170,281,272,0.98,49.8,0.193,5,0.817,1,224
LA-2026-2524,Tamil Nadu,Kanchipuram,Industrial Smart City Corridor,High,Stage 2: Section 11 Notification,32.83,161,114,158.41,67.99,13.12,54.87,0.193,5,0.333,5,28,2,0,2,0,0,0,75,532,-38,0.98,99.0,0.362,4,0.535,1,115
LA-2026-2525,Odisha,Angul,National Highway Corridor,Normal,Stage 4: Section 19 Declaration,9.2,80,54,93.35,23.86,14.2,9.66,0.595,5,0.278,1,63,3,0,3,0,0,1,136,531,157,0.98,76.2,0.44,4,0.678,1,207
LA-2026-2526,Gujarat,Ahmedabad,High-Speed Rail / DFC,Critical,Stage 3: Section 15 Hearing & Objections,76.9,503,535,288.32,73.17,2.78,70.39,0.038,15,0.536,3,26,10,0,10,0,0,0,60,332,-80,0.98,99.0,0.193,2,0.771,1,145
LA-2026-2527,Tamil Nadu,Salem,Industrial Smart City Corridor,Normal,Stage 6: Land Possession & Handover,75.72,568,561,150.77,41.62,37.87,3.75,0.91,7,0.583,8,53,16,0,16,0,1,0,120,535,-78,0.98,99.0,0.189,0,0.776,1,156
LA-2026-2528,Rajasthan,Alwar,Industrial Smart City Corridor,Normal,Stage 2: Section 11 Notification,93.93,573,424,384.29,136.88,9.72,127.16,0.071,11,0.846,8,109,15,0,15,0,0,0,171,271,-18,0.98,99.0,0.397,5,0.945,1,191
LA-2026-2529,Gujarat,Bharuch,Renewable Energy Solar Park,Critical,Stage 3: Section 15 Hearing & Objections,11.04,135,138,155.08,82.54,9.99,72.55,0.121,8,0.444,0,0,2,0,2,1,0,0,108,390,64,0.98,84.9,0.254,4,0.669,1,181
LA-2026-2530,Maharashtra,Thane,Industrial Smart City Corridor,Normal,Stage 2: Section 11 Notification,7.37,45,30,134.6,63.28,4.62,58.66,0.073,8,0.4,6,85,0,0,0,0,1,0,125,194,83,0.98,69.1,0.427,3,0.715,1,309
LA-2026-2531,Maharashtra,Nashik,Rural Road Connectivity (PMGSY),Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,67.74,493,353,208.81,85.28,40.51,44.77,0.475,7,0.233,0,0,11,0,11,0,0,0,12,175,56,0.98,74.8,0.252,0,0.498,1,108
LA-2026-2532,Karnataka,Mangaluru,Rural Road Connectivity (PMGSY),High,Stage 5: Valuation & Compensation Award,85.08,687,751,236.72,72.67,52.47,20.2,0.722,13,0.394,6,50,6,0,6,0,1,0,16,306,-43,0.98,99.0,0.285,4,0.449,0,0
LA-2026-2533,Odisha,Sambalpur,Renewable Energy Solar Park,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,20.17,121,105,152.34,44.87,1.35,43.52,0.03,17,0.654,8,1,1,0,1,0,0,0,178,51,414,0.98,10.0,0.305,2,0.678,1,142
LA-2026-2534,Uttar Pradesh,Agra,Industrial Smart City Corridor,Cabinet Fast-Track,Stage 4: Section 19 Declaration,49.8,320,291,160.53,75.17,15.03,60.14,0.2,15,0.429,5,92,6,0,6,0,0,0,62,473,-82,0.98,99.0,0.334,3,0.825,1,156
LA-2026-2535,Tamil Nadu,Madurai,Rural Road Connectivity (PMGSY),Normal,Stage 3: Section 15 Hearing & Objections,69.53,522,488,218.75,73.74,8.26,65.48,0.112,1,0.037,8,92,6,0,6,0,1,0,120,84,615,0.98,11.0,0.277,1,0.661,1,124
LA-2026-2536,Maharashtra,Pune,Renewable Energy Solar Park,Normal,Stage 6: Land Possession & Handover,192.33,1316,872,230.27,98.2,62.85,35.35,0.64,3,0.214,2,103,22,0,22,0,0,0,30,257,211,0.98,53.9,0.347,2,0.541,1,247
LA-2026-2537,Maharashtra,Thane,High-Speed Rail / DFC,Cabinet Fast-Track,Stage 4: Section 19 Declaration,82.65,407,330,165.99,52.47,26.18,26.29,0.499,12,0.8,0,0,8,1,12,0,1,1,40,366,4,0.98,97.9,0.463,1,0.916,1,165
LA-2026-2538,Rajasthan,Jaipur,Major Irrigation & Canal,Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,105.76,465,367,207.35,109.67,84.99,24.68,0.775,23,0.852,0,0,4,0,4,0,0,0,85,315,237,0.98,56.1,0.278,1,0.684,1,229
LA-2026-2539,Karnataka,Bengaluru Rural,Major Irrigation & Canal,Normal,Stage 5: Valuation & Compensation Award,124.18,927,886,206.56,52.89,39.24,13.65,0.742,10,0.333,3,73,19,1,23,0,1,0,168,105,474,0.98,17.2,0.522,3,0.63,1,131
LA-2026-2540,Gujarat,Surat,Industrial Smart City Corridor,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,80.29,456,487,116.84,41.76,0.13,41.63,0.003,12,0.75,1,94,10,0,10,0,0,0,13,267,285,0.98,47.4,0.214,3,0.652,1,139
LA-2026-2541,Maharashtra,Nagpur,Major Irrigation & Canal,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,17.06,126,130,86.9,37.76,1.81,35.95,0.048,1,0.053,6,50,1,0,1,0,0,0,110,83,435,0.98,15.0,0.305,1,0.487,1,114
LA-2026-2542,Uttar Pradesh,Agra,Industrial Smart City Corridor,Normal,Stage 2: Section 11 Notification,80.81,249,181,98.93,28.86,0.35,28.51,0.012,1,0.033,1,21,3,0,3,0,0,0,65,35,268,0.98,10.6,0.349,1,0.496,1,98
LA-2026-2543,Odisha,Sundargarh,National Highway Corridor,Critical,Stage 4: Section 19 Declaration,19.81,139,85,114.73,29.02,9.69,19.33,0.334,24,0.923,5,72,3,0,3,0,0,1,61,382,-41,0.98,99.0,0.409,5,0.806,1,136
LA-2026-2544,Gujarat,Rajkot,National Highway Corridor,Normal,Stage 5: Valuation & Compensation Award,12.25,107,94,137.49,49.99,37.39,12.6,0.748,14,0.875,5,117,1,0,1,0,0,0,21,470,256,0.98,63.8,0.164,6,0.548,1,64
LA-2026-2545,Tamil Nadu,Tiruchirappalli,High-Speed Rail / DFC,Normal,Stage 2: Section 11 Notification,71.51,541,394,257.35,136.82,17.24,119.58,0.126,7,0.318,8,11,5,1,6,1,0,0,83,318,154,0.98,66.4,0.262,5,0.98,1,141
LA-2026-2546,Odisha,Sambalpur,High-Speed Rail / DFC,Critical,Stage 4: Section 19 Declaration,26.42,267,169,128.02,41.57,11.85,29.72,0.285,5,0.208,2,76,6,0,6,1,0,1,111,368,101,0.98,77.5,0.321,5,0.767,1,340
LA-2026-2547,Madhya Pradesh,Gwalior,National Highway Corridor,High,Stage 6: Land Possession & Handover,123.98,548,549,341.62,179.99,129.41,50.58,0.719,9,0.562,8,54,7,1,8,0,1,0,117,135,463,0.98,21.6,0.342,3,0.867,1,203
LA-2026-2548,Maharashtra,Nagpur,High-Speed Rail / DFC,Critical,Stage 5: Valuation & Compensation Award,20.99,173,174,127.51,43.1,35.56,7.54,0.825,0,0.0,1,47,3,0,3,0,1,1,139,217,27,0.98,88.0,0.32,5,0.521,1,108
LA-2026-2549,Uttar Pradesh,Agra,Major Irrigation & Canal,Normal,Stage 4: Section 19 Declaration,34.47,214,148,193.85,76.36,21.92,54.44,0.287,14,0.5,0,0,4,0,4,1,0,0,98,85,528,0.98,12.9,0.363,1,0.778,1,145
LA-2026-2550,Karnataka,Mangaluru,Industrial Smart City Corridor,Critical,Stage 6: Land Possession & Handover,54.44,379,377,169.42,61.8,53.89,7.91,0.872,11,0.55,3,12,3,0,3,0,0,0,106,87,364,0.98,18.3,0.286,3,0.437,0,0
LA-2026-2551,Maharashtra,Thane,Urban Metro Transit Extension,Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,420.03,2974,3025,896.82,466.35,357.22,109.13,0.766,25,0.781,6,95,38,0,38,0,1,0,144,359,-98,0.98,99.0,0.501,2,0.74,1,176
LA-2026-2552,Madhya Pradesh,Bhopal,Renewable Energy Solar Park,High,Stage 1: Preliminary Survey & SIA,16.64,120,91,104.66,36.81,7.03,29.78,0.191,29,0.906,6,70,0,0,0,0,0,0,77,536,-26,0.98,99.0,0.289,6,0.727,1,111
LA-2026-2553,Gujarat,Surat,Urban Metro Transit Extension,Cabinet Fast-Track,Stage 4: Section 19 Declaration,34.54,202,146,192.06,97.38,14.61,82.77,0.15,7,0.35,0,0,5,0,5,1,1,0,148,120,545,0.98,17.1,0.192,2,0.755,1,260
LA-2026-2554,Madhya Pradesh,Gwalior,High-Speed Rail / DFC,High,Stage 3: Section 15 Hearing & Objections,190.25,1641,1323,692.07,192.35,8.08,184.27,0.042,30,0.882,3,100,25,0,25,0,0,1,164,383,-56,0.98,99.0,0.405,1,0.975,1,203
LA-2026-2555,Gujarat,Vadodara,High-Speed Rail / DFC,High,Stage 2: Section 11 Notification,43.07,372,387,205.06,101.06,18.6,82.46,0.184,11,0.355,4,21,7,0,7,0,0,1,106,501,83,0.98,84.8,0.193,4,0.716,1,162
LA-2026-2556,Odisha,Sundargarh,National Highway Corridor,High,Stage 5: Valuation & Compensation Award,46.52,353,288,207.66,74.82,25.14,49.68,0.336,8,0.533,0,0,3,0,3,0,0,0,157,41,325,0.98,10.2,0.437,4,0.646,1,148
LA-2026-2557,Tamil Nadu,Madurai,High-Speed Rail / DFC,High,Stage 2: Section 11 Notification,103.71,780,601,491.64,161.26,15.64,145.62,0.097,9,0.29,0,0,10,0,10,0,0,0,28,705,-19,0.98,99.0,0.268,2,0.54,1,188
LA-2026-2558,Odisha,Sundargarh,Major Irrigation & Canal,Normal,Stage 5: Valuation & Compensation Award,31.98,234,249,150.49,63.22,23.26,39.96,0.368,4,0.118,3,70,7,0,7,1,0,0,155,476,35,0.98,92.2,0.43,6,0.809,1,261
LA-2026-2559,Tamil Nadu,Coimbatore,High-Speed Rail / DFC,High,Stage 1: Preliminary Survey & SIA,137.92,809,565,338.16,169.79,6.96,162.83,0.041,15,0.938,7,59,17,0,17,1,0,0,48,670,-48,0.98,99.0,0.273,0,0.894,1,148
LA-2026-2560,Madhya Pradesh,Gwalior,Industrial Smart City Corridor,Cabinet Fast-Track,Stage 1: Preliminary Survey & SIA,47.32,302,309,195.28,79.95,3.84,76.11,0.048,11,0.379,0,0,3,0,3,0,0,0,63,33,600,0.98,4.2,0.372,2,0.591,1,131
LA-2026-2561,Gujarat,Bharuch,Renewable Energy Solar Park,Critical,Stage 3: Section 15 Hearing & Objections,95.45,422,313,352.29,193.09,10.43,182.66,0.054,30,0.938,4,93,8,1,12,0,0,0,19,116,358,0.98,23.5,0.27,3,0.8,1,107
LA-2026-2562,Odisha,Sambalpur,High-Speed Rail / DFC,Cabinet Fast-Track,Stage 6: Land Possession & Handover,21.78,131,119,131.98,54.15,50.74,3.41,0.937,29,0.967,0,0,1,0,1,0,1,0,105,171,439,0.98,27.1,0.317,1,0.548,1,177
